Benchmark , L1-dcache-load-misses , L1-icache-load-misses , LLC-load-misses , LLC-store-misses , branch-instructions , branch-misses , context-switches , cpu_clk_unhalted.ref_tsc , cycles , dTLB-load-misses , dTLB-store-misses , dtlb_load_misses.stlb_hit , dtlb_store_misses.stlb_hit , iTLB-load-misses , instructions , instructions:k , itlb.itlb_flush , l2_rqsts.all_code_rd , l2_rqsts.code_rd_miss , mem_inst_retired.all_loads , mem_inst_retired.all_stores , mem_load_retired.l3_miss , msr/tsc/ , offcore_response.demand_code_rd.l3_hit.any_snoop , offcore_response.demand_code_rd.l3_hit.hit_other_core_no_fwd , offcore_response.demand_code_rd.l3_hit.hitm_other_core , offcore_response.demand_code_rd.l3_hit.no_snoop_needed , offcore_response.demand_code_rd.l3_hit.snoop_hit_with_fwd , offcore_response.demand_code_rd.l3_miss.any_snoop , page-faults , tlb_flush.dtlb_thread , tlb_flush.stlb_any , uops_executed.core_cycles_ge_1 , uops_executed.thread , uops_executed.x87 , uops_retired.retire_slots 
PerfLabTests.LowLevelPerf.TypeReflectionObjectGetType , 0.00675611389499 , 0.00561505749581 , 0.000515408738365 , 0.000110338391273 , 0.219615623359 , 0.00158601034802 , 1.53837477701e-07 , 0.433073692203 , 0.538908264643 , 0.000153127147839 , 9.79754737809e-05 , 0.00621515757612 , 0.000592025128115 , 3.97086326489e-05 , 2.2700580198e+11 , 0.0392737353109 , 3.10080620786e-06 , 0.00548406736366 , 0.00128641766181 , 0.278622856823 , 0.11802491022 , 0.000432605008962 , 0.434276941616 , 0.00107159068569 , 7.70508940628e-08 , 6.21415835056e-07 , 0.00103957677267 , 2.70871843203e-05 , 0.000221657215636 , 8.09496930903e-06 , 2.38220210798e-05 , 1.35086415116e-05 , 0.373200815385 , 1.1437921102 , 0.000747650172461 , 0.986610959713 
Benchstone.BenchI.BubbleSort.Test , 0.00570842514237 , 0.00745830393576 , 0.000373876967303 , 7.99810435158e-05 , 0.214268637612 , 0.00270424826205 , 2.03759052141e-07 , 0.441954325973 , 0.524473027581 , 0.000114189208206 , 6.78590369113e-05 , 0.00511577747621 , 0.0005103932094 , 4.98849820372e-05 , 1.64454043381e+11 , 0.0369864762942 , 4.05863538699e-06 , 0.00727311613269 , 0.00173616045024 , 0.218356168518 , 0.0995843252091 , 0.000301970580832 , 0.443349938773 , 0.00144722521932 , 1.05804634792e-07 , 8.60702461855e-07 , 0.00141619595488 , 3.78768187874e-05 , 0.000295677242106 , 6.12057313585e-06 , 2.17372703432e-05 , 1.16555541025e-05 , 0.357714148364 , 1.09697502505 , 0.00053570518054 , 0.930142465647 
BenchmarksGame.Fasta_1.RunBench , 0.00940593293306 , 0.014168601342 , 0.000389200346214 , 0.000108276272042 , 0.201501259227 , 0.00425427230224 , 1.26451477386e-06 , 0.98247402863 , 0.873629453914 , 0.00027753787001 , 9.62872213155e-05 , 0.0113046096202 , 0.00192999333446 , 0.000101077096266 , 1.07426186556e+11 , 0.143787069431 , 6.36166117322e-06 , 0.0138339808351 , 0.00301937307279 , 0.254705484959 , 0.128508067312 , 0.000305880782456 , 0.987886351189 , 0.00249949446786 , 1.5965381021e-07 , 1.32784197758e-06 , 0.00240832932169 , 9.37765764844e-05 , 0.000510620015087 , 7.7537426088e-06 , 0.000235755748314 , 1.70744495249e-05 , 0.501091372334 , 1.27698036221 , 0.000550015502684 , 1.04070806686 
LinqBenchmarks.Where01LinqMethodX , 0.00393707628971 , 0.00758403209409 , 0.000211419536514 , 4.1379893451e-05 , 0.201170241272 , 0.00202110199818 , 2.04855853431e-07 , 0.457845522795 , 0.536575695164 , 8.03321234684e-05 , 3.58177439705e-05 , 0.00698369875904 , 0.000353241158178 , 4.72115453512e-05 , 1.58755532026e+11 , 0.0301755430495 , 4.08743551622e-06 , 0.00739055599529 , 0.0017787486042 , 0.296904375857 , 0.147750853288 , 0.000156799537517 , 0.459222581504 , 0.00149355931081 , 1.11063846248e-07 , 8.92800384284e-07 , 0.00145681738487 , 3.78671717658e-05 , 0.000292047618173 , 3.99857562063e-06 , 1.74617033159e-05 , 9.34471373103e-06 , 0.409262039539 , 1.21308099221 , 0.00038572411442 , 1.02944271994 
PerfLabTests.GetMember.GetMethod1 , 0.00717370496032 , 0.00681666195948 , 0.000531513267593 , 0.000116766935221 , 0.208782305024 , 0.0018517291928 , 1.86249807305e-07 , 0.484006339509 , 0.602767959373 , 0.000153158056682 , 9.84969593775e-05 , 0.00640024429346 , 0.000632125898437 , 4.94190831857e-05 , 1.83941129904e+11 , 0.0429506131235 , 3.72259863989e-06 , 0.00666125504198 , 0.0015673618573 , 0.272678551997 , 0.133854342875 , 0.000440457857589 , 0.48537933413 , 0.00130967720556 , 9.14531731363e-08 , 7.69941992168e-07 , 0.00127028158478 , 3.39146117198e-05 , 0.00027029639334 , 8.36966697336e-06 , 2.57338910687e-05 , 1.44952355212e-05 , 0.40088148665 , 1.21617920159 , 0.00157040042187 , 1.05353251229 
Lowering.InstructionReplacement.TESTtoBT , 0.00748581443686 , 0.00827773266771 , 0.000515261395729 , 0.000110909205163 , 0.236982852487 , 0.00214479845578 , 2.23836516299e-07 , 0.525711991252 , 0.652019543584 , 0.000150031594153 , 9.58874109472e-05 , 0.00671038045932 , 0.000682008321115 , 5.88065741017e-05 , 1.4983256778e+11 , 0.0463784327597 , 4.60086889128e-06 , 0.00807773177042 , 0.00191284960437 , 0.216412560696 , 0.0932810703046 , 0.000424420624583 , 0.527301162281 , 0.00159626941955 , 1.16183018538e-07 , 9.47250668549e-07 , 0.00155092268953 , 4.07956500417e-05 , 0.000325230467061 , 8.46881968854e-06 , 2.74946432611e-05 , 1.52766320027e-05 , 0.438049965154 , 1.0967876805 , 0.000751682766095 , 0.985596392907 
PerfLabTests.GetMember.GetMethod3 , 0.00722739872428 , 0.00677782760638 , 0.000531090190735 , 0.00011800253678 , 0.208821645186 , 0.00189354980355 , 1.81747101038e-07 , 0.482102068701 , 0.593847660528 , 0.000153001633918 , 9.9011926758e-05 , 0.00672671443869 , 0.000659370440374 , 4.95957049854e-05 , 1.85521528582e+11 , 0.0430491359631 , 3.7453173511e-06 , 0.00662528991322 , 0.00155555829669 , 0.271433531348 , 0.132776361699 , 0.000444290798108 , 0.483439413326 , 0.00129363778875 , 9.2140249871e-08 , 7.65857208519e-07 , 0.00126059183421 , 3.33315817699e-05 , 0.000267745519238 , 8.45083593254e-06 , 2.58530211381e-05 , 1.45611348755e-05 , 0.396592727806 , 1.20392383033 , 0.00164698775574 , 1.04014442797 
PerfLabTests.GetMember.GetMethod2 , 0.00716765549361 , 0.00676466909477 , 0.000531522531055 , 0.00011448974655 , 0.208623599422 , 0.00183691476249 , 1.84856173395e-07 , 0.48758817509 , 0.589350316119 , 0.000151570795712 , 9.8597014805e-05 , 0.00663389883475 , 0.000664645644362 , 5.09236165601e-05 , 1.85949970557e+11 , 0.0428638828074 , 3.694321639e-06 , 0.00660051134358 , 0.00155685393298 , 0.267731730695 , 0.130789950013 , 0.000435182704023 , 0.488980612934 , 0.00129343106793 , 9.2444220069e-08 , 7.5910202931e-07 , 0.00125969908088 , 3.26627747335e-05 , 0.000265398912687 , 8.38061977279e-06 , 2.56650484305e-05 , 1.44445949196e-05 , 0.402929753286 , 1.20495209489 , 0.00152283690152 , 1.04445488693 
Benchstone.BenchI.XposMatrix.Test , 0.00745971934305 , 0.00624680611357 , 0.000358440019394 , 7.71113388482e-05 , 0.214146581147 , 0.00190752115412 , 1.71877319121e-07 , 0.387702351367 , 0.474096266519 , 0.000106138219989 , 6.68589562116e-05 , 0.00488474535227 , 0.000489294082481 , 4.41721066206e-05 , 1.97588606651e+11 , 0.0335404215928 , 3.47995773468e-06 , 0.00609893234952 , 0.00144793619353 , 0.245325545423 , 0.111946723325 , 0.000294671529836 , 0.388872532685 , 0.00120910609194 , 8.65485125375e-08 , 7.1857888168e-07 , 0.00117735234811 , 3.07705241868e-05 , 0.000245515304866 , 5.95665418138e-06 , 1.99771741241e-05 , 1.09809317287e-05 , 0.325259972274 , 1.00299502138 , 0.000526937315692 , 0.890917360948 
PerfLabTests.GetMember.GetMethod4 , 0.00720933705749 , 0.00671877585693 , 0.000529679587476 , 0.000116065775715 , 0.208620628406 , 0.00186846572127 , 1.78948832704e-07 , 0.479130265969 , 0.590046944616 , 0.000152740062451 , 0.000100257442354 , 0.00667362260862 , 0.000655379189548 , 4.9524146904e-05 , 1.87109351282e+11 , 0.0429635369153 , 3.73437775938e-06 , 0.00656483333187 , 0.0015433842404 , 0.268912704668 , 0.131175477131 , 0.000439337635649 , 0.480479902448 , 0.00128874231752 , 8.9856545837e-08 , 7.51031410441e-07 , 0.00125650821506 , 3.2510358025e-05 , 0.00026246604279 , 8.47840040666e-06 , 2.56094362316e-05 , 1.44306042509e-05 , 0.402859203169 , 1.21141072438 , 0.00159398104882 , 1.04855979338 
Benchstone.BenchI.Fib.Test , 0.00661073333021 , 0.00850551123413 , 0.000435787275679 , 9.27228457049e-05 , 0.226509905437 , 0.00212942313629 , 2.32199854522e-07 , 0.500150466018 , 0.583113850064 , 0.000132630228887 , 7.84640746187e-05 , 0.0059294754385 , 0.000591652532901 , 5.70564901934e-05 , 1.44586653894e+11 , 0.0424075967239 , 4.58314776747e-06 , 0.00830030504669 , 0.0019803747738 , 0.264508807418 , 0.158091718222 , 0.000354111369349 , 0.50176518714 , 0.00164494101353 , 1.18862976196e-07 , 9.79986715122e-07 , 0.00160783236031 , 4.30317932702e-05 , 0.000334524430142 , 7.04938507497e-06 , 2.51562430006e-05 , 1.36548425932e-05 , 0.401526216967 , 1.21165017653 , 0.000628718118525 , 1.00779183662 
Span.IndexerBench.SameIndex1 , 0.00622958530504 , 0.00445141921998 , 0.000497088867387 , 0.000105234367898 , 0.205841049866 , 0.00134736532727 , 1.23995582143e-07 , 0.388305282558 , 0.509583682462 , 0.000144403507281 , 9.28048670517e-05 , 0.00569020448153 , 0.000552509806064 , 3.46675886948e-05 , 2.9135715463e+11 , 0.0352394682878 , 2.55242745264e-06 , 0.00434749259413 , 0.00101411228901 , 0.212013714475 , 0.0748067300378 , 0.000417553888987 , 0.3893154908 , 0.000838382185295 , 5.79083085206e-08 , 4.8800929629e-07 , 0.000818347400127 , 2.14264894505e-05 , 0.000177674524814 , 7.67512986884e-06 , 2.14003394148e-05 , 1.24130193562e-05 , 0.332622392308 , 0.987356885289 , 0.000715904341752 , 0.900985824774 
SIMD.ConsoleMandel.VectorFloatSinglethreadRawNoInt , 0.00804640500204 , 0.00605903309965 , 0.000625859611795 , 0.00013086156518 , 0.196087666962 , 0.00176589731028 , 1.6180115497e-07 , 0.498215776461 , 0.611629969998 , 0.000184463642293 , 0.000119927980732 , 0.0071174152146 , 0.000702906660703 , 4.67855746098e-05 , 2.12093665254e+11 , 0.0454588753014 , 3.47541261601e-06 , 0.00590108288006 , 0.00137926286789 , 0.251848758453 , 0.103641733682 , 0.000522596890705 , 0.499575939904 , 0.00113991372496 , 8.15488759614e-08 , 6.62971238823e-07 , 0.00111869359095 , 2.91852233898e-05 , 0.000238916301151 , 9.79435193179e-06 , 2.75694749911e-05 , 1.59083676354e-05 , 0.399184528442 , 1.11156182934 , 0.000919401985752 , 0.970329255197 
Span.IndexerBench.SameIndex2 , 0.00614634478467 , 0.00438994939738 , 0.000491123745352 , 0.000106583575444 , 0.196769712669 , 0.00133085140353 , 1.19308189072e-07 , 0.38429614582 , 0.49061218013 , 0.000143399241824 , 9.27467385136e-05 , 0.00560097849906 , 0.000538835392601 , 3.41401027739e-05 , 2.96257954084e+11 , 0.0346712884613 , 2.50613018069e-06 , 0.00427857738004 , 0.000995438856357 , 0.229431343783 , 0.0971617931171 , 0.000410355652309 , 0.38529668273 , 0.000826750777907 , 5.71427695582e-08 , 4.74019340457e-07 , 0.000804483703187 , 2.11443639357e-05 , 0.000176184778435 , 7.56350325489e-06 , 2.11421260211e-05 , 1.22079996508e-05 , 0.332066515973 , 1.01326771038 , 0.000706833504766 , 0.926407560609 
PerfLabTests.CastingPerf.IFooObjIsIFooInterAlia , 0.00609523169142 , 0.00634175835641 , 0.000426007441772 , 9.24315552867e-05 , 0.21447607611 , 0.00168330058425 , 1.71138869765e-07 , 0.423239284419 , 0.508704461919 , 0.000123444201429 , 7.97536231408e-05 , 0.00548921277595 , 0.000548489326538 , 4.4846919381e-05 , 1.95887702461e+11 , 0.0371994267249 , 3.48900411518e-06 , 0.00619535907948 , 0.00146750223923 , 0.265659001444 , 0.128127401167 , 0.000351891492595 , 0.424477604124 , 0.00122050767862 , 8.56664292305e-08 , 7.13760987767e-07 , 0.00118761861555 , 3.0485655429e-05 , 0.000246309065826 , 6.97217325458e-06 , 2.21218889474e-05 , 1.2304595795e-05 , 0.342662538009 , 1.09691823996 , 0.000622224394225 , 0.94225758938 
PerfLabTests.LowLevelPerf.TypeReflectionArrayGetType , 0.00683670863206 , 0.00568813595462 , 0.000522775653424 , 0.000108152378002 , 0.219458069637 , 0.00160967905103 , 1.54027658037e-07 , 0.437866652793 , 0.549633856671 , 0.000155985421501 , 9.90151202856e-05 , 0.00634363472252 , 0.000620178161461 , 4.54656138255e-05 , 2.24660950124e+11 , 0.0397414876331 , 3.12551869656e-06 , 0.00553663363532 , 0.0012977322309 , 0.291757174453 , 0.123938701077 , 0.000434045404625 , 0.43906924208 , 0.00108465434187 , 7.66443834164e-08 , 6.26753336182e-07 , 0.0010533715355 , 2.84087599402e-05 , 0.000227516793514 , 8.19877241231e-06 , 2.39335985939e-05 , 1.35955180387e-05 , 0.366913927839 , 1.09744458017 , 0.000758832226544 , 0.944608592988 
Benchstone.BenchI.Permutate.Test , 0.00413041523253 , 0.00504799725912 , 0.000276586624165 , 6.04967494425e-05 , 0.189256162434 , 0.00135554951362 , 1.39378816126e-07 , 0.382394251816 , 0.478508168567 , 8.29016168232e-05 , 5.13946669218e-05 , 0.00370840211312 , 0.000361407581695 , 3.4796004023e-05 , 2.43408582043e+11 , 0.0264678271075 , 2.78433485916e-06 , 0.0049255819821 , 0.00117459825615 , 0.292385274844 , 0.207483814417 , 0.000227008589986 , 0.383427001372 , 0.000984245296485 , 7.19243333701e-08 , 5.81129879698e-07 , 0.000953897718195 , 2.47206895891e-05 , 0.000195235844197 , 4.58684320261e-06 , 1.56488319682e-05 , 8.58759778499e-06 , 0.364192347427 , 1.18679794501 , 0.000410340486608 , 0.987596141477 
BenchmarksGame.FannkuchRedux_5.RunBench , 0.00178053000585 , 0.0030829648505 , 9.76031345292e-05 , 2.12644484321e-05 , 0.229215883263 , 0.00774090199159 , 1.67140273014e-07 , 0.633050354089 , 0.633174707782 , 6.44062280339e-05 , 1.8620432846e-05 , 0.00150697157965 , 0.000198228518252 , 3.27173760244e-05 , 4.4672656478e+11 , 0.0186327831077 , 4.42066614277e-06 , 0.00301269899555 , 0.000818459321263 , 0.15047038363 , 0.110664417135 , 7.51860078358e-05 , 0.634583723257 , 0.000698304389294 , 3.90440179186e-08 , 3.20404048661e-07 , 0.000686511237923 , 1.73020917254e-05 , 0.000113466677373 , 1.54320798079e-06 , 1.94133227879e-05 , 6.20295549553e-06 , 0.509508744373 , 1.14243232667 , 0.000129725587348 , 0.867383280631 
Benchstone.BenchI.Pi.Test , 0.00836437789225 , 0.010243151384 , 0.000564884395897 , 0.000123235524018 , 0.202730523485 , 0.00259822390352 , 2.75656801361e-07 , 0.621304856339 , 0.735237750999 , 0.000168720085601 , 0.00010467541177 , 0.00750880444586 , 0.00074886794866 , 6.87173489635e-05 , 1.20232839663e+11 , 0.0535876620652 , 5.71635837535e-06 , 0.0100254310002 , 0.00238190195626 , 0.253694677257 , 0.115640483556 , 0.000462152055593 , 0.623226913271 , 0.00198732581439 , 1.43305273736e-07 , 1.18070903422e-06 , 0.001926952284 , 5.13090268623e-05 , 0.000405263612974 , 9.31297974113e-06 , 3.1937979763e-05 , 1.75712892245e-05 , 0.459173607225 , 1.19438657614 , 0.00954240309233 , 1.02651290958 
PerfLabTests.GetMember.GetMethod12 , 0.00720156241161 , 0.00660811863094 , 0.000528047934882 , 0.000111285016309 , 0.208743128058 , 0.00182008159935 , 1.7919412558e-07 , 0.482443676791 , 0.604003648546 , 0.000151616271433 , 9.91324757335e-05 , 0.00675473802237 , 0.000662226998021 , 5.119805239e-05 , 1.9050847727e+11 , 0.042769381325 , 3.6571390942e-06 , 0.00643778078317 , 0.00152059524149 , 0.271819710005 , 0.133365076867 , 0.000443100932881 , 0.483779729652 , 0.00126676713529 , 9.09775787848e-08 , 7.40460487751e-07 , 0.00123287124209 , 3.16632523993e-05 , 0.00025831501939 , 8.46752345678e-06 , 2.55996534637e-05 , 1.44371213261e-05 , 0.396173446718 , 1.19775223512 , 0.00160029508066 , 1.03749254414 
PerfLabTests.CastingPerf.IFooObjIsDescendantOfIFoo , 0.00619565758162 , 0.00642569840042 , 0.000431782600006 , 9.19796447958e-05 , 0.220106703995 , 0.00169513996934 , 1.7335084864e-07 , 0.43720604195 , 0.516722066942 , 0.000125841019171 , 8.17918813551e-05 , 0.00569946890109 , 0.000555643129421 , 4.49832951082e-05 , 1.93982321193e+11 , 0.0377096882902 , 3.56265455403e-06 , 0.00626030948868 , 0.00147953415669 , 0.260862076213 , 0.121751987216 , 0.000360446243606 , 0.438484000552 , 0.00123902253835 , 8.77038685555e-08 , 7.28844768588e-07 , 0.00120073236864 , 3.18723941541e-05 , 0.000253126788555 , 7.08403730582e-06 , 2.2360573754e-05 , 1.23926705548e-05 , 0.362418550369 , 1.12965130122 , 0.000631848017109 , 0.974443226695 
Burgers.Test1 , 0.00810823660455 , 0.0103297874289 , 0.000177303738203 , 3.15053295299e-05 , 0.161194546824 , 0.00228584874285 , 2.74605591987e-07 , 0.427807297288 , 0.481395448242 , 9.23550593104e-05 , 2.71880878019e-05 , 0.00338002702405 , 0.000335513554808 , 6.41079402866e-05 , 1.1479737092e+11 , 0.0350998772856 , 5.52963012056e-06 , 0.0100752491257 , 0.00243485305247 , 0.208785378715 , 0.107242679326 , 0.000126763225354 , 0.42940794418 , 0.00205775473869 , 1.50752581364e-07 , 1.2284427672e-06 , 0.00199650306591 , 5.19827409999e-05 , 0.000400617319294 , 3.56804338564e-06 , 1.97475776826e-05 , 9.7668438834e-06 , 0.335400665733 , 1.08620091272 , 0.000213459566222 , 0.992322785549 
PerfLabTests.LowLevelPerf.GenericClassGenericStaticMethod , 0.00778324491184 , 0.00657684596665 , 0.000594964363046 , 0.000121197149744 , 0.232582470807 , 0.00185527587669 , 1.79406222345e-07 , 0.501064545863 , 0.640279396617 , 0.000176882860341 , 0.000111806099841 , 0.00729248459565 , 0.000694848700122 , 4.8364632308e-05 , 1.94263050325e+11 , 0.0453967821582 , 3.66755283008e-06 , 0.0064039867073 , 0.00150232068585 , 0.273835675276 , 0.118040823232 , 0.000492037682102 , 0.502455190679 , 0.00125348521292 , 9.08458915397e-08 , 7.26499454034e-07 , 0.00121053525416 , 3.2158055737e-05 , 0.000258814375229 , 9.32858820536e-06 , 2.73468165516e-05 , 1.55930425005e-05 , 0.419586556525 , 1.20311993677 , 0.000858963476177 , 1.01999299788 
BenchmarksGame.KNucleotide_9.RunBench , 0.00617249800388 , 0.00562654879 , 0.00027535548118 , 5.79924254978e-05 , 0.19749037061 , 0.0020807550266 , 2.37621073283e-07 , 0.548906689019 , 0.564147391338 , 9.06811281872e-05 , 4.35538831686e-05 , 0.00422308390641 , 0.000504604703144 , 4.18797206759e-05 , 2.20434994575e+11 , 0.0281137526913 , 4.98180881905e-06 , 0.00547574269833 , 0.00135530731668 , 0.227183111545 , 0.156765150359 , 0.000207101921762 , 0.550480535225 , 0.00113031952336 , 7.95835526651e-08 , 6.46158747501e-07 , 0.00109631801187 , 3.20976758415e-05 , 0.00023121014927 , 4.39911549375e-06 , 1.81671835169e-05 , 1.01322796061e-05 , 0.436938826127 , 1.08647695819 , 0.00406013021084 , 0.929065687614 
PerfLabTests.CastingPerf.CheckIsInstAnyIsInterfaceNo , 0.00660356205666 , 0.00652344832841 , 0.000479450861663 , 0.000100209572478 , 0.230796149277 , 0.00174559067445 , 1.76625628414e-07 , 0.446069460341 , 0.544571486079 , 0.000138730198038 , 8.88923540387e-05 , 0.00599122440314 , 0.000594185940327 , 4.58773099069e-05 , 1.92135197506e+11 , 0.0398163086426 , 3.59799250202e-06 , 0.00636316211121 , 0.00150235077043 , 0.247325727971 , 0.0894775834004 , 0.000396332577208 , 0.447397697069 , 0.0012556352773 , 9.08839204199e-08 , 7.37813799034e-07 , 0.00121626386021 , 3.17234899129e-05 , 0.000255712423532 , 7.66363487332e-06 , 2.39260534232e-05 , 1.33486473759e-05 , 0.361815477192 , 1.05185390631 , 0.000693914544189 , 0.93319297001 
ByteMark.BenchBitOps , 0.0161972439384 , 0.023456505426 , 0.000245154416456 , 4.35028577958e-05 , 0.204389442433 , 0.004768836025 , 3.37869507304e-07 , 0.667963819123 , 0.794633575193 , 0.000573083057504 , 0.000176027777661 , 0.0100707719237 , 0.0015508911947 , 0.000301672675085 , 97511019159.0 , 0.174776274456 , 1.13135624006e-05 , 0.0230987680718 , 0.00324903235278 , 0.276875879545 , 0.129827062738 , 0.000180230687276 , 0.670503611324 , 0.0028447196675 , 1.74431568316e-07 , 1.44058590723e-06 , 0.00276357833529 , 6.36016427014e-05 , 0.000492491652884 , 2.22885579368e-05 , 0.000114366756662 , 3.44835796918e-05 , 0.478941680507 , 1.2823231401 , 0.000396360035341 , 1.03046802445 
PerfLabTests.CastingPerf.FooObjIsNull , 0.00723722676341 , 0.00769120127266 , 0.000510833322817 , 0.000107979241225 , 0.239083528742 , 0.00202386120314 , 2.06107460544e-07 , 0.50190089791 , 0.607836125216 , 0.000147859691322 , 9.51312432101e-05 , 0.00669375468935 , 0.000653022331601 , 5.36623327876e-05 , 1.61144094019e+11 , 0.0446396837612 , 4.29902817238e-06 , 0.00751317187496 , 0.00177613900616 , 0.282572200944 , 0.110669749696 , 0.000419210901965 , 0.50341828793 , 0.00149174879454 , 1.04291752685e-07 , 8.7156157261e-07 , 0.00145111961083 , 3.83355160337e-05 , 0.000302531627341 , 8.30728552697e-06 , 2.65206616849e-05 , 1.47570658079e-05 , 0.410165672756 , 1.14949643967 , 0.000738794696292 , 0.956398294832 
Benchstone.BenchI.BubbleSort2.Test , 0.0062534302527 , 0.00817169243959 , 0.000411637775565 , 8.79184689191e-05 , 0.240954893992 , 0.0027019946316 , 2.23067045467e-07 , 0.460475228068 , 0.542728066696 , 0.000126221693844 , 7.55199340332e-05 , 0.00567492021664 , 0.000558042606089 , 5.53192536529e-05 , 1.49968364578e+11 , 0.0406501249724 , 4.43125456405e-06 , 0.00796142495359 , 0.00189682593259 , 0.230989847222 , 0.10522785405 , 0.00033300339802 , 0.461948584163 , 0.00158496016589 , 1.13517274446e-07 , 9.46092866981e-07 , 0.00154390621416 , 3.98521582656e-05 , 0.000316089357468 , 6.75545807845e-06 , 2.38813433092e-05 , 1.28589319849e-05 , 0.367782343518 , 1.07903290788 , 0.000591635504259 , 0.894496313836 
PerfLabTests.CastingPerf.CheckIsInstAnyIsInterfaceYes , 0.00651826578696 , 0.00651438057593 , 0.000474163940497 , 0.000102341859781 , 0.227404381541 , 0.00173836128302 , 1.7586235584e-07 , 0.460628550251 , 0.547280802532 , 0.000136966598127 , 8.86286688132e-05 , 0.00603456196952 , 0.000580729239716 , 4.72457987851e-05 , 1.9249713697e+11 , 0.0395580883324 , 3.57599604251e-06 , 0.00634651826115 , 0.00150128561676 , 0.251669804801 , 0.0911901224211 , 0.000393743632726 , 0.461906663884 , 0.00125368493162 , 9.21208506221e-08 , 7.30275796371e-07 , 0.00122410114617 , 3.16690632181e-05 , 0.0002551572183 , 7.59270513321e-06 , 2.37619845781e-05 , 1.33065511535e-05 , 0.373486839424 , 1.05412584176 , 0.000688588693247 , 0.938060544205 
LinqBenchmarks.Order00LinqMethodX , 0.00712254004485 , 0.0127309377272 , 0.000361651490577 , 7.83888034867e-05 , 0.200351436602 , 0.00325453208065 , 3.35986578963e-07 , 0.578371317042 , 0.643439249291 , 0.000136998987001 , 7.02904715609e-05 , 0.00609024348582 , 0.000616510190469 , 8.28906771045e-05 , 95227017992.0 , 0.0517973100073 , 6.84923264167e-06 , 0.0124360743933 , 0.0029705767015 , 0.280287679524 , 0.143354975383 , 0.000288927770502 , 0.580419051804 , 0.00249538600505 , 1.82469223193e-07 , 1.49673908735e-06 , 0.00242776649815 , 6.4263600069e-05 , 0.000493823738174 , 7.14458999501e-06 , 3.00610589344e-05 , 1.57414884096e-05 , 0.430243008076 , 1.25724213349 , 0.000518424876059 , 1.01660720825 
PerfLabTests.CastingPerf.FooObjIsFoo2 , 0.00623977413149 , 0.00669168514419 , 0.000437566809036 , 9.24402955926e-05 , 0.21193491453 , 0.00176197144298 , 1.78645834858e-07 , 0.43397225716 , 0.520757925481 , 0.000127376590774 , 8.20022446737e-05 , 0.0057384280728 , 0.00057355438102 , 4.71860822343e-05 , 1.85736208327e+11 , 0.038546164582 , 3.68380514582e-06 , 0.00653181121725 , 0.00154164256705 , 0.286855782316 , 0.130263169599 , 0.000358099708178 , 0.435259541579 , 0.00129226250585 , 9.155996105e-08 , 7.54020991714e-07 , 0.00125689327947 , 3.33297802069e-05 , 0.000263991159514 , 7.17667283082e-06 , 2.30620837939e-05 , 1.28304708138e-05 , 0.361443162298 , 1.16224049982 , 0.000637518958024 , 0.992272292619 
Span.IndexerBench.WriteViaIndexer1 , 0.00799868603838 , 0.00581702996434 , 0.000623478165092 , 0.00013261177246 , 0.207994547387 , 0.00173046188729 , 1.60142435159e-07 , 0.523754516338 , 0.63790100621 , 0.000186113450963 , 0.000118916975877 , 0.00761467992012 , 0.000741010033098 , 4.58934018859e-05 , 2.23038946327e+11 , 0.0451659808921 , 3.35405099566e-06 , 0.0056601944225 , 0.00131906047282 , 0.264546178762 , 0.110525549587 , 0.000518635897026 , 0.525156366984 , 0.00109828125103 , 7.75245771411e-08 , 6.3477254682e-07 , 0.0010649799818 , 2.78074843077e-05 , 0.000230421528824 , 9.81330407108e-06 , 2.74848007532e-05 , 1.60147815385e-05 , 0.410501319329 , 1.12970310694 , 0.000919129014802 , 0.97080416732 
BenchmarksGame.MandelBrot_7.Bench , 0.00220722891408 , 0.00328786213889 , 0.000114867702262 , 2.43592804618e-05 , 0.15610959626 , 0.00187422954493 , 1.54854346775e-07 , 0.711253491606 , 0.763761439264 , 4.06143496693e-05 , 1.99305720072e-05 , 0.00175526504228 , 0.00018164931129 , 2.19072768641e-05 , 3.7501046118e+11 , 0.0151205706586 , 1.78605950856e-06 , 0.00320178690542 , 0.000787614758987 , 0.132231708051 , 0.0263326694219 , 9.10965893925e-05 , 0.71224161107 , 0.000661146455008 , 4.58253882996e-08 , 3.78053453639e-07 , 0.000640429334276 , 1.70824621261e-05 , 0.000127684147395 , 1.96744378191e-06 , 9.69327625838e-06 , 4.21449576374e-06 , 0.679761809116 , 1.0079131499 , 0.000162741726745 , 1.03357918822 
